crashedAt,totalBankUsd,usersCount,itemsCount
99.40,255.37,67,88
3.75,164.66,78,100
1.30,188.97,75,92
1.28,211.76,91,107
3.37,225.86,81,100
2.37,214.53,87,110
2.21,216.49,95,114
7.89,170.12,85,104
1.13,225.52,95,107
3.02,179.98,90,111
1.02,266.10,107,132
3.84,247.71,102,119
1.03,285.99,96,117
1.07,240.20,117,145
1.01,385.46,112,125
1.22,508.41,119,153
1.81,282.88,99,119
1.40,254.49,113,136
1.66,359.41,98,126
1.49,189.76,99,121
1.35,328.90,95,127
1.37,209.77,79,102
1.34,256.82,90,110
1.49,213.17,93,120
3.41,329.39,86,106
3.21,265.28,90,99
2.13,239.66,95,112
12.06,199.79,81,98
1.21,307.47,90,115
3.27,173.45,69,84
3.07,289.62,87,113
21.71,238.07,82,98
1.07,233.56,73,103
4.04,180.80,78,101
3.96,217.33,77,95
2.57,184.58,88,114
1.31,266.89,85,114
1.02,181.93,71,80
2.77,262.58,84,111
1.00,231.72,98,128
2.84,342.58,95,131
1.04,193.64,70,86
3.19,312.64,105,130
1.89,161.83,61,77
2.84,298.79,100,127
2.77,196.71,82,97
2.11,245.78,79,102
3.28,190.71,82,102
2.21,258.54,76,93
1.05,189.17,79,102
1.55,235.37,72,91
93.70,278.17,81,107
3.23,236.71,85,115
1.07,177.88,74,87
2.40,267.59,85,111
2.20,206.47,91,109
1.00,249.14,71,93
1.02,283.82,105,123
2.75,318.47,98,118
1.81,210.33,89,110
1.30,247.60,110,142
12.39,270.72,88,110
10.76,237.45,80,101
1.37,174.23,70,85
2.63,231.05,77,95
3.01,202.57,76,96
1.02,170.14,71,84
1.01,235.29,79,107
1.90,306.94,105,130
1.23,262.96,95,117
2.04,279.01,106,143
1.01,318.29,93,114
1.02,290.83,86,106
2.48,261.41,102,134
3.18,327.35,91,117
2.03,216.92,84,106
1.82,273.70,87,106
1.00,153.91,74,89
1.04,380.54,86,104
4.18,371.26,116,151
1.20,284.60,90,105
5.00,199.21,90,120
1.84,264.64,83,98
2.81,148.48,78,90
1.06,283.47,80,105
6.54,248.70,78,109
2.26,231.04,76,102
3.06,138.31,63,74
2.09,260.61,84,104
1.35,115.31,63,81
3.17,239.65,80,103
1.22,125.91,57,70
1.02,186.20,76,96
4.97,143.16,72,80
4.88,250.61,78,94
1.04,149.62,67,85
3.18,286.93,82,97
2.34,177.57,80,99
22.15,255.45,68,85
1.02,152.55,73,94
1.22,263.83,74,103
1.05,213.84,87,113
1.09,296.91,91,121
1.05,191.18,83,101
6.30,477.87,113,159
2.69,223.59,88,107
3.76,252.19,78,90
1.65,150.70,83,102
1.28,242.67,83,104
1.28,194.56,77,94
4.17,236.57,77,109
7.93,131.35,71,89
4.76,221.52,82,101
5.92,120.65,62,84
1.95,223.13,73,90
2.20,169.87,72,83
1.65,240.72,66,85
3.12,131.34,57,66
2.93,182.28,71,90
2.37,134.88,64,82
11.11,259.13,78,90
1.49,153.87,64,92
1.65,215.38,74,94
3.43,122.55,67,81
1.00,267.30,85,108
1.47,184.47,72,88
1.02,262.56,87,104
3.12,210.50,83,103
3.20,263.37,84,97
6.00,164.69,77,88
1.00,257.73,83,108
3.29,187.74,87,108
1.02,255.64,98,123
1.03,281.29,100,117
3.34,251.71,96,119
2.54,199.41,93,113
2.81,228.81,97,127
7.27,167.92,83,100
3.38,189.08,83,110
5.64,220.68,69,78
1.23,185.92,74,95
2.41,156.73,72,92
1.00,186.32,75,99
1.31,223.50,83,107
1.02,144.20,77,97
3.35,221.93,99,123
1.31,194.31,96,117
1.37,234.17,104,134
2.73,209.32,89,110
2.59,265.31,79,95
2.71,195.35,92,120
1.23,151.18,64,83
1.20,195.98,73,91
6.29,218.92,88,115
1.02,207.41,68,95
7.74,209.36,74,93
1.90,195.35,69,84
13.03,186.98,72,88
2.17,149.77,66,95
2.39,164.01,68,84
4.26,167.64,64,91
1.39,188.69,62,80
3.49,220.04,70,98
3.04,155.69,56,74
6.03,180.99,78,96
1.12,152.81,51,63
2.30,169.24,88,112
1.20,166.29,62,78
2.52,228.92,93,119
5.85,218.72,78,102
1.02,175.45,71,89
3.31,228.53,83,105
1.03,140.82,70,90
8.76,358.15,111,129
1.01,161.56,74,83
1.04,247.90,106,130
3.71,375.00,109,129
2.15,263.57,91,111
2.08,256.55,106,126
1.02,283.55,94,115
5.58,285.76,90,105
2.30,202.12,89,115
1.09,185.28,88,109
8.22,227.91,86,103
1.26,231.52,99,115
3.11,259.87,85,99
3.07,170.09,82,101
1.08,230.10,80,99
1.48,265.35,105,128
1.01,212.13,85,103
1.41,250.99,104,129
8.60,307.73,89,117
2.54,161.33,81,92
1.37,275.25,76,102
1.22,208.24,73,98
5.42,214.63,78,105
3.15,209.01,79,111
2.19,191.24,77,98
1.04,188.37,68,84
2.24,216.86,81,102
2.22,185.17,87,103
2.89,225.10,81,104
1.08,141.39,77,102
1.26,223.30,101,117
1.26,173.13,91,112
1.38,217.89,93,132
1.98,222.65,89,106
1.47,236.92,79,99
9.23,178.27,89,113
3.43,243.42,86,102
1.03,150.91,79,98
3.09,222.77,85,110
1.73,154.22,84,104
7.68,219.36,87,118
2.51,171.22,83,108
1.20,155.24,67,79
8.41,172.68,86,100
3.16,207.18,74,91
1.03,121.91,70,91
1.01,217.05,75,91
3.67,208.12,98,121
2.52,261.00,96,119
1.61,167.95,77,94
1.00,239.50,88,113
2.18,210.90,92,116
2.23,271.64,94,113
2.47,193.19,87,106
1.93,266.91,79,100
5.47,178.95,73,90
2.41,232.37,81,97
1.00,155.24,69,89
2.38,188.54,85,95
1.04,191.23,73,85
1.01,335.83,101,122
2.11,243.83,99,120
1.29,284.02,90,117
6.75,271.22,89,110
11.72,250.43,88,116
13.01,160.63,64,80
1.25,247.91,76,99
3.51,164.13,66,91
1.34,207.27,83,100
3.38,181.05,64,90
2.30,297.38,74,90
2.82,141.39,63,82
17.02,228.36,69,83
1.51,187.37,74,98
3.28,287.66,67,91
2.88,215.25,75,90
11.92,270.04,78,94
1.31,171.37,73,93
1.81,234.87,70,88
6.09,173.46,76,102
2.22,261.59,83,103
5.10,179.10,76,92
1.04,272.53,66,85
1.28,164.15,81,105
1.33,394.72,87,107
2.63,221.14,99,118
5.21,325.34,93,114
1.74,166.41,86,112
1.56,295.97,82,99
1.23,241.82,85,108
5.34,317.82,92,122
3.79,174.74,61,82
1.33,255.82,85,111
2.01,219.39,87,104
1.05,323.09,119,142
1.28,156.19,122,153
1.54,309.07,143,167
1.02,245.72,131,155
1.03,321.80,145,175
2.30,348.61,138,173
2.57,309.14,135,163
2.27,208.66,126,148
2.47,288.84,113,131
2.98,172.79,108,126
1.45,164.16,115,133
1.80,241.99,113,134
1.40,209.45,113,138
1.20,241.16,105,129
1.36,201.52,104,140
1.46,256.49,106,128
3.08,192.88,101,127
2.02,310.76,127,150
2.02,189.11,99,115
3.40,238.21,108,131
1.01,157.48,101,130
3.09,292.16,104,124
3.15,211.10,114,144
1.11,324.10,121,138
1.74,229.70,118,139
4.71,336.19,128,153
2.46,283.90,121,152
6.31,216.67,111,132
1.61,249.63,102,121
3.85,227.94,103,129
1.08,226.11,101,130
1.47,263.06,117,136
1.20,272.72,119,148
2.86,304.40,122,143
6.13,300.10,124,151
1.02,235.53,107,127
3.05,350.35,113,142
1.52,224.43,100,121
62.39,271.55,109,144
1.48,255.72,114,140
1.02,249.11,93,109
2.61,317.18,114,141
2.60,260.34,118,152
1.10,186.86,97,115
1.39,220.29,119,141
1.04,334.70,115,141
1.28,409.48,124,152
2.03,350.68,115,134
4.19,330.92,122,162
9.46,231.32,96,126
2.10,249.48,90,115
1.04,245.22,87,115
1.37,259.37,86,114
2.40,242.10,98,131
1.86,265.37,102,121
2.83,213.66,91,114
3.66,344.65,96,119
1.02,179.05,90,119
9.14,274.23,91,117
8.33,284.95,102,127
1.30,214.21,84,110
1.03,239.96,95,121
2.02,331.73,106,132
3.91,388.19,101,135
7.42,268.92,104,132
1.32,161.79,79,93
1.60,227.91,95,128
1.02,252.27,98,126
1.46,294.37,115,145
1.06,283.78,119,150
2.58,410.75,128,150
2.16,236.29,102,133
8.26,277.67,104,128
1.04,230.86,93,120
3.37,299.09,98,121
1.56,210.82,101,116
1.07,260.54,104,129
1.03,282.47,115,139
1.26,360.78,134,169
1.08,278.93,103,124
2.90,399.18,122,162
2.61,313.33,123,144
7.47,309.84,121,155
1.07,253.79,101,123
1.58,396.18,95,110
7.18,204.95,115,142
1.33,268.67,103,131
3.20,188.17,90,111
1.07,291.45,112,137
3.25,247.94,97,118
2.75,266.29,97,132
2.63,200.91,92,111
1.92,247.33,99,129
1.03,164.15,80,109
1.37,378.68,114,151
1.25,216.70,88,108
3.33,323.85,123,159
9.30,251.63,98,118
1.06,318.68,91,112
2.76,242.17,90,112
1.23,309.69,102,132
2.15,251.28,104,132
1.94,303.98,94,121
1.23,214.34,88,110
1.76,325.30,103,132
2.33,212.70,97,117
1.03,283.08,97,123
1.37,246.03,109,134
4.39,393.02,119,147
1.49,235.28,108,136
2.54,326.36,105,136
1.02,158.27,81,100
1.28,366.44,123,157
1.22,215.45,112,143
2.66,394.59,119,145
73.35,177.79,101,127
1.42,278.99,99,124
1.30,249.38,84,91
1.02,340.68,93,123
2.73,172.34,95,109
1.03,320.28,118,144
1.27,202.34,119,142
7.23,382.27,121,147
1.21,233.84,119,137
1.61,313.17,112,148
1.27,176.40,96,115
1.08,339.45,107,137
4.67,283.12,111,132
9.95,321.53,106,129
2.64,171.50,74,88
1.08,296.59,101,138
1.59,187.42,101,122
1.04,329.11,104,133
1.29,227.04,110,131
3.26,359.48,122,155
1.32,248.01,110,141
2.66,285.98,97,122
1.02,273.76,101,130
2.54,384.09,93,119
1.26,166.43,87,110
7.88,379.93,98,116
1.00,125.82,78,98
1.26,273.18,105,133
42.85,170.64,97,128
1.29,318.55,87,105
1.39,158.92,79,90
2.63,334.62,91,114
2.48,145.96,74,93
1.01,297.09,84,113
2.08,136.50,79,100
1.27,268.63,82,112
1.02,172.59,90,115
1.32,407.03,95,113
3.88,142.15,77,97
1.01,316.10,106,131
2.93,157.17,97,113
2.44,310.42,102,126
1.82,162.72,96,120
1.34,271.05,93,108
2.61,138.25,95,114
5.06,304.52,100,124
1.18,140.09,83,104
1.32,275.57,96,121
1.06,157.05,88,109
2.61,342.86,120,142
2.19,178.79,89,105
4.48,304.17,99,123
1.05,130.07,71,91
9.59,311.30,93,116
1.32,145.77,68,79
1.44,307.09,95,122
1.01,161.79,83,106
3.27,328.65,87,118
1.09,165.21,81,103
1.07,350.69,89,119
1.02,274.38,102,125
1.04,781.62,110,139
5.91,437.93,96,138
5.44,504.03,114,146
2.01,196.81,80,93
1.47,312.52,92,119
1.40,133.86,69,87
1.44,284.67,83,107
1.45,116.71,74,92
7.50,290.59,90,115
11.42,119.38,66,80
4.33,291.10,73,100
2.14,76.55,57,80
1.09,314.99,67,93
2.06,138.52,65,93
1.89,326.30,81,101
1.39,118.55,62,86
5.24,284.88,78,95
11.93,110.23,59,90
3.19,283.79,68,85
1.21,135.01,67,87
1.01,291.52,71,99
1.02,160.32,76,109
1.22,301.21,93,123
5.20,237.16,90,125
1.02,338.59,101,126
1.10,127.81,80,114
5.59,408.56,106,120
5.54,180.38,77,93
1.22,362.08,78,104
1.42,126.24,68,78
2.16,291.86,79,103
7.56,119.95,67,82
2.25,355.15,80,98
2.39,131.94,66,84
1.62,274.66,68,86
12.19,158.88,73,98
3.13,296.59,71,94
13.58,151.00,65,86
1.07,358.69,85,111
1.09,178.42,53,77
1.27,296.30,95,118
1.65,160.14,88,101
1.22,355.11,93,116
5.50,177.60,77,100
1.26,341.96,91,107
1.45,134.91,72,83
6.13,279.83,79,107
1.41,143.09,66,88
5.18,277.80,79,99
1.38,155.89,68,94
3.26,272.51,68,86
2.13,213.15,70,86
5.83,264.23,73,98
1.21,183.33,69,92
1.40,224.60,70,94
1.34,106.82,69,93
3.10,262.15,73,95
5.09,153.61,70,84
5.86,244.32,71,88
1.36,135.26,61,84
1.35,259.99,72,86
1.23,172.56,76,95
1.25,353.14,93,122
1.57,137.85,70,81
2.00,314.63,87,113
1.46,185.17,71,89
1.32,340.67,92,112
3.17,160.88,68,85
1.33,258.90,97,125
5.37,115.56,65,82
1.22,250.88,82,110
3.81,169.68,77,98
2.05,310.48,80,112
2.59,233.94,78,96
5.06,299.08,86,107
2.32,138.21,68,84
1.97,368.53,82,98
1.62,141.96,63,82
1.25,262.61,90,115
1.08,266.47,88,108
2.90,417.09,76,100
3.45,268.78,94,120
1.67,255.04,95,121
4.98,273.84,80,93
4.34,305.72,88,114
1.85,205.12,77,99
3.11,414.71,88,116
1.28,220.82,81,94
2.15,355.09,93,115
2.83,171.98,80,97
2.95,350.94,84,98
3.86,232.43,91,116
9.18,317.30,85,107
1.45,251.59,85,107
1.39,486.64,88,104
2.22,249.65,97,116
4.17,298.94,98,114
1.24,246.69,93,105
1.39,349.65,100,127
1.63,253.88,97,121
3.26,370.31,117,147
2.50,293.57,107,127
2.53,318.32,95,119
6.36,241.16,94,118
2.04,249.04,87,107
1.20,233.17,102,118
1.37,297.66,92,108
1.35,306.05,111,133
2.66,330.34,101,115
5.33,255.48,104,130
13.68,289.90,112,124
11.23,270.53,100,121
1.34,239.34,104,129
2.09,219.68,92,119
2.02,353.32,105,133
5.62,302.25,110,127
2.10,375.84,108,138
1.28,335.63,103,123
1.22,277.17,106,131
6.25,328.24,104,126
1.02,368.15,113,148
1.88,268.42,87,101
4.98,391.36,117,153
1.02,253.45,100,118
2.16,350.17,110,130
16.51,258.78,108,130
1.06,375.05,106,133
1.00,340.30,98,130
1.40,411.93,106,140
2.51,360.68,129,155
3.14,365.28,133,168
2.71,292.23,98,122
3.42,286.74,96,111
1.03,203.31,96,121
1.83,302.53,97,122
2.44,334.15,105,124
1.21,364.71,113,134
4.71,244.80,95,115
7.72,270.88,92,117
1.09,298.38,100,124
2.67,352.01,93,116
1.04,277.98,88,101
1.03,351.28,105,128
1.35,252.24,102,137
8.90,298.11,108,136
7.56,316.53,112,133
3.09,282.80,92,112
1.50,305.02,99,124
1.06,374.73,92,118
3.03,281.97,95,108
1.00,387.52,106,130
1.05,403.41,102,136
5.35,390.10,121,147
1.03,378.62,96,111
1.82,440.99,105,136
1.55,392.00,90,109
1.70,399.50,104,132
1.31,334.84,102,120
1.26,337.01,85,103
7.64,267.90,88,106
1.48,303.78,97,126
13.93,394.05,89,111
1.73,358.53,83,106
1.38,297.44,76,101
7.80,341.37,92,113
7.09,332.97,98,124
1.21,319.71,93,117
1.97,251.37,93,110
1.30,330.52,98,115
1.55,326.35,97,119
1.37,364.62,95,112
1.07,311.50,106,126
1.05,310.73,92,123
1.06,352.18,119,149
2.03,421.84,114,146
1.01,364.16,114,139
8.12,254.81,99,130
6.32,382.60,106,135
3.01,263.28,100,121
3.23,290.06,99,122
1.34,237.15,89,112
1.40,355.03,89,110
1.93,294.08,88,114
1.21,347.35,101,128
3.15,275.15,93,127
2.35,312.91,100,114
8.22,337.52,100,132
5.81,330.59,77,101
2.88,248.73,84,117
1.09,357.93,88,123
2.96,235.46,74,88
1.01,321.65,105,139
2.20,297.26,107,135
2.00,271.96,106,130
1.30,301.93,104,128
1.34,367.55,111,138
1.81,294.47,101,130
10.00,411.68,102,125
1.26,304.20,89,111
2.79,330.08,89,110
3.10,278.48,102,119
3.12,359.60,86,103
1.01,268.41,83,110
2.10,299.18,75,94
2.34,295.39,92,116
1.21,360.35,99,119
3.90,296.51,87,107
1.00,383.72,101,121
1.47,276.69,95,111
1.01,335.54,109,133
5.27,412.58,111,145
2.00,365.48,98,122
2.75,220.03,93,113
2.39,234.23,84,107
1.93,282.30,87,105
1.32,303.65,81,102
2.05,236.30,79,95
12.31,344.64,101,121
1.07,289.32,84,103
1.29,227.13,83,96
1.32,324.17,102,128
1.31,337.03,107,137
1.31,249.78,92,117
1.42,287.94,99,121
1.05,297.48,103,129
1.23,350.36,103,126
1.00,262.34,99,133
1.46,276.51,104,124
27.21,266.29,96,128
3.08,471.16,106,120
2.67,240.79,91,110
1.01,326.53,100,117
1.25,338.30,81,114
2.36,326.18,90,107
1.35,258.69,102,117
6.43,332.75,87,108
1.22,266.88,84,105
6.98,271.65,93,108
1.01,263.23,81,94
1.60,323.87,93,114
2.43,371.27,95,110
3.94,516.97,95,119
1.07,335.78,81,100
1.26,371.99,96,115
1.22,347.43,99,120
1.01,375.58,91,111
1.59,390.12,105,123
1.37,284.64,91,106
2.36,291.29,96,125
1.00,391.58,101,124
1.33,280.30,88,107
1.36,366.64,97,122
2.06,376.50,99,132
1.23,302.75,86,110
15.01,285.20,86,109
6.61,201.32,82,101
1.04,258.49,71,93
1.31,256.18,85,108
1.62,218.26,79,97
5.68,333.85,85,122
1.87,227.15,64,73
1.74,286.86,90,120
2.11,218.60,84,105
1.00,290.60,86,111
2.03,321.39,83,103
3.01,364.70,90,111
1.09,337.48,92,112
1.06,237.50,80,107
2.21,318.19,103,132
2.41,246.38,85,99
1.32,165.45,79,88
6.72,310.00,87,112
1.32,194.09,81,103
2.10,314.52,81,99
2.33,214.34,84,104
1.31,308.18,85,106
1.03,235.99,72,87
1.59,342.35,95,112
2.05,213.07,81,101
1.03,278.67,93,120
3.38,297.28,88,109
1.21,279.61,83,114
3.30,282.93,91,117
1.25,261.19,85,105
4.22,216.87,76,105
1.37,246.88,73,94
1.20,191.95,70,91
1.49,250.79,77,96
2.44,202.75,69,91
1.14,279.45,85,117
1.27,184.53,83,104
1.00,334.84,94,112
1.07,223.02,70,88
1.21,319.96,87,106
1.04,326.16,82,98
1.06,474.67,89,107
3.22,338.90,93,123
1.01,524.16,97,121
2.85,442.46,81,98
3.33,329.21,98,132
3.21,313.64,89,109
1.42,385.01,80,96
1.05,392.55,84,126
1.22,566.78,85,100
1.06,296.33,91,119
4.08,272.52,79,99
1.34,218.11,70,94
1.47,333.17,90,123
5.26,225.69,73,88
5.11,361.16,86,111
7.01,263.22,74,92
1.00,339.94,67,93
2.80,197.16,75,90
1.02,222.08,70,94
1.27,235.75,91,109
1.00,321.53,111,153
26.12,289.44,81,98
3.29,281.38,100,130
2.66,190.27,75,88
1.28,241.83,76,107
1.27,277.69,97,127
27.85,190.13,69,95
4.16,234.81,70,93
2.16,166.77,74,106
1.27,261.91,76,103
1.81,158.29,76,100
1.60,187.68,80,111
3.89,181.90,74,96
1.21,221.40,85,108
12.58,211.52,87,116
3.60,237.52,63,89
2.40,157.94,70,93
1.04,225.97,64,85
1.01,182.44,80,93
4.78,290.83,97,138
2.05,215.66,87,106
8.69,242.37,79,104
1.56,233.58,87,117
1.38,230.81,87,106
7.36,209.90,99,130
1.47,207.62,87,115
2.52,279.33,93,118
24.20,239.15,84,103
1.00,227.97,81,102
5.12,281.99,92,119
1.61,147.34,84,110
1.28,260.03,101,130
13.02,233.11,99,123
1.48,265.81,91,115
1.20,249.76,80,105
1.84,280.01,103,131
3.55,236.83,91,114
9.80,313.96,90,117
2.70,300.98,80,106
1.87,403.88,74,101
2.55,299.64,86,117
1.61,354.36,85,100
1.13,308.73,80,107
1.12,395.66,100,126
6.36,477.75,100,129
1.24,573.64,108,132
3.51,458.48,93,116
1.53,548.24,108,141
2.94,463.08,93,124
1.05,328.96,101,131
1.32,258.70,93,119
2.49,311.60,105,136
3.09,256.82,101,129
3.39,323.52,87,109
2.68,249.93,91,120
4.91,300.91,91,116
2.23,510.88,70,96
1.05,589.64,94,120
1.44,538.05,76,101
8.11,340.61,88,117
3.08,359.82,97,111
2.69,387.59,87,111
2.37,456.90,79,96
3.15,342.07,104,141
1.32,269.96,65,85
13.86,226.16,92,118
1.09,332.24,99,139
1.36,482.42,98,128
4.53,250.60,111,146
3.02,366.82,118,139
2.68,265.01,101,133
2.47,316.46,95,127
3.46,305.12,105,132
5.79,315.11,96,125
1.84,248.21,91,126
4.89,248.02,87,119
2.33,259.94,86,116
1.00,289.90,88,116
2.24,213.21,99,127
13.25,391.97,111,137
1.49,227.67,97,123
1.38,340.76,110,137
3.20,290.75,108,144
2.29,320.92,105,131
6.62,273.27,100,132
2.31,286.30,84,110
1.63,222.34,89,112
6.34,274.87,87,111
2.59,250.71,90,123
1.73,332.81,97,123
1.59,239.51,89,112
1.67,314.20,117,151
1.29,351.80,117,159
1.35,462.82,109,129
1.00,337.16,121,164
1.04,361.83,116,144
5.64,356.84,121,150
20.83,399.50,125,147
2.71,301.61,101,120
1.32,319.28,110,145
6.14,274.43,104,121
1.21,420.62,110,143
8.84,225.90,101,118
1.00,337.27,96,131
2.93,289.77,101,123
1.04,365.58,109,123
7.76,315.46,115,146
1.82,363.05,101,128
1.07,228.08,106,123
1.05,386.10,105,139
3.52,355.32,126,152
1.05,354.30,107,131
7.86,423.47,113,154
6.73,404.18,97,127
1.49,333.80,101,132
2.27,346.40,101,118
1.25,369.39,104,134
1.26,440.85,108,146
1.32,203.16,83,106
3.30,370.45,99,134
21.24,296.69,93,121
1.10,374.68,94,127
4.03,246.24,86,111
1.00,402.67,105,135
1.30,422.05,109,136
2.64,346.46,101,123
2.27,309.04,108,138
1.03,413.01,107,134
1.21,275.91,96,126
1.01,437.02,109,135
2.73,296.74,104,134
48.49,328.57,91,106
1.61,259.26,88,118
2.46,333.23,86,119
3.10,242.61,83,108
3.90,301.63,77,110
1.78,273.98,99,124
2.33,311.17,88,122
1.63,257.53,83,117
1.04,380.70,99,118
2.73,196.12,84,106
2.50,363.26,110,143
1.14,312.71,108,144
1.70,358.26,93,122
5.46,303.82,100,137
19.97,138.86,50,58
2.90,71.69,34,38
2.45,176.27,44,52
1.23,58.20,30,33
3.42,116.93,44,52
1.05,66.32,26,36
7.67,165.60,39,53
1.01,107.97,44,56
4.45,154.63,55,64
1.03,115.16,49,60
4.01,157.82,61,73
1.93,130.58,56,70
1.19,167.33,60,65
1.05,158.42,56,60
12.40,306.99,77,84
1.21,105.40,49,57
22.37,193.32,52,59
1.00,71.61,40,48
5.38,140.16,52,56
7.92,121.86,48,54
4.90,169.78,51,58
2.24,163.85,47,56
1.00,92.86,42,48
1.61,135.86,45,48
1.43,205.80,52,56
1.21,149.05,52,73
1.25,297.35,62,69
1.20,120.53,53,62
3.23,124.38,46,55
2.74,128.66,57,67
3.00,118.62,48,54
3.32,124.61,44,47
2.01,118.29,41,53
2.66,115.61,48,55
2.91,113.17,46,52
17.82,83.43,45,55
1.07,138.53,41,53
1.94,114.01,44,46
1.21,169.08,61,74
10.07,127.33,55,62
2.17,137.05,45,50
2.85,116.70,42,51
1.36,183.00,47,55
3.14,68.81,43,49
5.08,195.31,49,67
2.24,64.26,41,49
1.26,179.12,63,70
1.29,106.57,45,54
4.47,136.74,62,72
1.76,63.42,53,70
1.00,176.09,62,78
33.58,156.65,70,86
1.14,190.22,66,80
2.85,99.86,64,69
1.00,136.26,65,73
7.20,131.73,75,85
1.31,189.25,62,73
19.39,106.28,69,85
2.80,132.79,51,61
1.46,121.52,58,76
3.52,202.92,65,74
2.27,110.53,44,46
64.56,153.91,46,55
2.23,82.27,46,52
1.09,210.29,57,72
1.01,101.84,53,60
1.35,180.87,79,86
1.80,96.41,64,79
1.00,197.62,75,91
1.60,204.84,81,108
1.25,236.13,70,88
1.01,162.20,63,71
2.07,179.94,60,77
5.47,164.69,59,69
1.09,165.65,54,60
1.28,144.08,60,71
3.16,170.67,58,67
5.40,184.22,56,61
1.21,196.14,53,61
2.78,146.84,58,66
2.34,145.47,46,58
1.01,119.31,42,47
2.79,173.93,55,61
2.52,134.84,50,62
6.11,177.17,51,53
2.21,63.24,34,37
1.24,159.02,45,52
2.86,141.81,43,48
3.88,105.70,37,45
8.13,85.17,34,43
4.87,122.22,33,38
1.25,119.30,36,46
20.03,207.62,48,56
2.26,43.50,46,53
3.14,148.43,48,50
1.13,94.65,52,60
1.02,211.85,54,71
2.02,144.33,63,83
5.11,228.61,79,86
2.20,84.09,65,71
1.02,295.33,69,81
3.51,193.76,67,78
6.05,95.55,53,60
3.28,161.59,54,61
1.95,209.56,52,58
1.96,130.28,53,64
8.71,150.31,53,69
3.71,87.76,47,50
1.34,154.11,48,54
1.00,168.30,62,88
2.30,175.12,55,68
1.49,148.80,68,81
1.33,236.85,72,88
1.48,147.95,56,68
1.62,267.33,71,88
1.38,131.45,55,62
2.00,265.15,64,80
1.10,137.59,54,61
1.01,205.62,76,105
56.45,165.03,83,101
5.79,271.49,76,92
2.91,103.88,62,74
3.02,149.56,60,72
2.93,74.38,50,56
1.04,196.22,53,60
19.76,72.88,47,51
1.24,160.12,66,87
1.00,179.21,61,69
6.20,178.89,60,66
1.31,126.44,69,81
1.51,151.62,50,58
2.20,194.91,69,78
56.92,160.55,66,73
1.25,87.44,41,46
1.35,126.60,50,61
2.58,113.91,58,62
1.39,142.96,47,55
1.44,66.09,47,47
9.18,154.98,52,60
1.16,65.59,39,46
2.43,137.44,59,63
40.08,104.23,56,65
2.40,128.69,61,69
1.00,41.86,53,56
5.64,137.32,71,78
1.27,95.48,74,77
2.88,136.19,73,76
2.15,157.45,59,66
1.29,142.66,58,64
1.23,126.73,75,89
8.26,190.94,71,81
1.55,97.44,56,61
2.42,112.44,56,63
1.43,104.59,50,57
1.03,169.38,48,61
1.64,116.91,67,75
2.39,170.04,83,94
1.82,83.53,64,73
1.12,176.77,70,81
10.81,129.53,68,81
2.63,205.65,68,82
1.06,82.98,60,64
1.05,281.56,86,97
2.14,160.39,91,107
1.99,208.99,83,102
1.63,118.76,69,80
6.98,246.94,80,92
1.34,74.73,57,68
1.39,181.95,72,82
17.03,143.32,57,65
3.25,154.53,54,58
1.72,81.66,43,49
3.49,149.39,53,67
1.05,82.54,36,40
1.53,169.52,69,75
1.00,90.11,76,80
7857.32,189.50,81,93
2.82,75.33,55,55
5.57,240.30,57,66
2.12,66.44,40,46
1.18,113.89,41,50
6.89,84.28,57,63
1.53,151.00,62,71
17.82,128.31,65,77
1.32,132.36,59,75
2.56,168.07,71,81
2.23,139.83,49,56
3.80,176.77,59,72
4.02,177.17,50,61
1.31,61.27,44,52
18.23,155.57,60,77
3.38,61.46,43,49
1.00,120.72,53,61
4.18,111.83,72,77
1.20,291.33,67,79
6.27,124.57,78,101
1.01,140.22,75,82
1.26,196.80,94,103
7.24,227.95,101,127
1.87,85.85,84,91
6000.23,184.31,81,91
1.23,92.49,63,66
3.10,203.67,74,85
2.88,84.62,71,78
6.85,167.72,71,75
1.00,54.23,52,58
1.56,211.45,85,95
3.28,171.41,90,97
2.41,230.31,90,108
12.25,103.56,70,78
1.01,154.66,66,76
2.00,199.68,70,86
2.03,238.86,82,90
2.22,136.46,83,87
23.47,208.11,96,101
2.00,69.37,73,78
5.98,173.28,77,86
2.55,65.95,65,71
1.02,148.41,73,75
3.20,152.19,88,95
1.98,209.69,99,113
8.55,219.14,95,111
2.53,142.28,81,86
2.25,115.96,76,82
1.21,193.67,80,86
3.90,169.52,88,92
1.22,188.72,78,84
1.22,259.27,91,109
1.06,248.32,80,83
1.24,294.06,111,132
1.03,224.61,103,111
1.01,369.59,101,120
21.72,226.03,104,122
1.20,106.05,84,92
6.78,233.56,95,112
1.07,81.98,71,77
1.06,234.75,106,132
9.33,244.70,104,122
1.64,181.60,82,92
11.39,140.49,89,96
4.35,166.17,84,93
10.87,101.91,74,78
1.34,164.91,70,80
1.27,125.44,70,83
1.06,239.14,76,86
1.26,207.50,85,115
1.70,270.82,104,123
1.00,198.30,83,92
1.45,227.29,90,108
1.01,225.32,98,102
1.07,231.83,83,96
3.28,193.23,79,88
3.10,187.03,77,82
2.44,90.24,70,80
2.82,122.36,66,72
3.19,94.10,55,58
2.56,125.61,53,59
2.59,69.33,53,63
1.09,154.34,47,57
1.00,123.49,59,69
83.25,161.83,73,82
